referencia,valor,modo_venda,kg
2017-12,6.4798,atacado,1
2018-01,6.3638,atacado,1
2018-02,6.2431,atacado,1
2018-03,5.9927,atacado,1
2018-04,5.8575,atacado,1
2018-05,5.7622,atacado,1
2018-06,6.0339,atacado,1
2018-07,5.7421,atacado,1
2018-08,5.7879,atacado,1
2018-09,6.1446,atacado,1
2018-10,6.181,atacado,1
2018-11,6.3927,atacado,1
2018-12,6.3903,atacado,1
2019-01,6.4264,atacado,1
2019-02,6.3557,atacado,1
2019-03,6.485,atacado,1
2019-04,6.773,atacado,1
2019-05,6.7938,atacado,1
2019-06,7.1801,atacado,1
2019-07,8.2733,atacado,1
2019-08,7.34,atacado,1
2019-09,7.3047,atacado,1
2019-10,7.9777,atacado,1
2019-11,8.5279,atacado,1
2019-12,9.327,atacado,1
2020-01,9.4103,atacado,1
2020-02,8.705,atacado,1
2020-03,8.9119,atacado,1
2020-04,7.7713,atacado,1
2020-05,6.9037,atacado,1
2020-06,7.1202,atacado,1
2020-07,8.4028,atacado,1
2020-08,10.0696,atacado,1
2020-09,11.6775,atacado,1
2020-10,12.8632,atacado,1
2020-11,14.0143,atacado,1
2020-12,12.0403,atacado,1
2021-01,11.2983,atacado,1
2021-02,10.8939,atacado,1
2021-03,10.7571,atacado,1
2021-04,11.0271,atacado,1
2021-05,11.3522,atacado,1
2021-06,9.917,atacado,1
2021-07,10.4084,atacado,1
2021-08,10.6748,atacado,1
2021-09,10.2216,atacado,1
2021-10,10.6945,atacado,1
2021-11,10.2432,atacado,1
2021-12,10.4714,atacado,1
2022-01,9.3337,atacado,1
2022-02,8.86,atacado,1
2022-03,9.5225,atacado,1
2022-04,9.2831,atacado,1
2022-05,9.71,atacado,1
2022-06,9.8433,atacado,1
2022-07,10.345,atacado,1
2022-08,10.5668,atacado,1
2022-09,10.3117,atacado,1
2022-10,10.6997,atacado,1
2022-11,11.1383,atacado,1
2022-12,11.199,atacado,1
2023-01,11.0041,atacado,1
2023-02,11.1796,atacado,1
2023-03,11.1094,atacado,1
2023-04,10.8773,atacado,1
2023-05,10.2061,atacado,1
2023-06,9.4986,atacado,1
2023-07,10.1394,atacado,1
2023-08,10.097,atacado,1
