referencia,ano,mes,ano_mes,cana_de_acucar_preco_tonelada,cana_de_acucar_referencia,arroz_tipo_1_30kg,arroz_tipo_2_30kg,arroz_referencia,cafe_em_coco_preco_kg,cafe_referencia,feijao_preco_30kg,feijao_preto_preco_30kg,feijao_referencia,milho_preco_60kg,milho_referencia,soja_farelo_preco_tonelada,soja_farelo_referencia,carne_bovina_dianteira_kg,carne_bovina_traseira_kg,carne_bovina_referencia,carne_suina_carcaca_kg,carne_suina_lombo_kg,carne_suina_paleta_kg,carne_suina_pernil_kg,carne_suina_referencia,frango_kg,frango_referencia,leite_litro,leite_referencia,trigo_60kg,trigo_referencia,oleo_de_soja_20_latas,oleo_de_soja_referencia,ovos_extra_tipo_1_30_duzias,ovos_grandes_tipo_2_30_duzias,ovos_medios_tipo_3_30_duzias,ovos_pequenos_tipo_4_30_duzias,ovos_referencia,consolidado_ano
2011-02,2011,02,201102,41.11,agricultor,39.98,35.43,atacado,0.71,produtor,50.1,49.39,atacado,25.2,atacado,752.45,atacado,5.14,8.09,atacado,4.13,8.79,4.6,5.14,atacado,3.16,atacado,0.71,atacado,29.92,atacado,51.27,atacado,41.4,40.57,37.2,34.21,atacado,false
2011-03,2011,03,201103,41.4,agricultor,39.19,35.6,atacado,0.72,produtor,58.6,52.32,atacado,25.72,atacado,676.02,atacado,5.66,8.07,atacado,3.79,8.72,4.17,4.91,atacado,3.05,atacado,0.72,atacado,23.72,atacado,50.59,atacado,47.72,44.52,41.21,38.07,atacado,false
2011-04,2011,04,201104,42.27,agricultor,37.37,34.18,atacado,0.74,produtor,64.44,51.26,atacado,26.38,atacado,608.77,atacado,5.72,7.97,atacado,3.89,8.72,4.44,5.1,atacado,2.99,atacado,0.74,atacado,0,,50.93,atacado,52.37,50.09,46.98,43.42,atacado,false
2011-05,2011,05,201105,44.7,agricultor,37.42,33.73,atacado,0.76,produtor,66.16,50.34,atacado,26.36,atacado,595.11,atacado,5.54,7.82,atacado,3.98,8.79,4.25,4.89,atacado,2.81,atacado,0.76,atacado,0,,50.95,atacado,48.92,46.68,43.55,36.14,atacado,false
2011-06,2011,06,201106,45.21,agricultor,37.02,32.71,atacado,0.8,produtor,66.93,51.21,atacado,26.88,atacado,599.32,atacado,5.26,7.53,atacado,3.64,8.61,4.05,4.52,atacado,2.59,atacado,0.8,atacado,0,,48.94,atacado,50.2,46.98,44.46,37.11,atacado,false
2011-07,2011,07,201107,47.98,agricultor,36.86,33.61,atacado,0.81,produtor,68.38,49.73,atacado,27.19,atacado,607,atacado,5.4,7.66,atacado,3.65,8.69,4.18,4.74,atacado,2.69,atacado,0.81,atacado,0,,47.87,atacado,51.6,48.68,45.55,40.54,atacado,false
2011-08,2011,08,201108,49.68,agricultor,37.91,34.9,atacado,0.81,produtor,71.72,49.1,atacado,25.19,atacado,611.82,atacado,5.47,7.84,atacado,4.09,8.78,4.64,5.13,atacado,2.98,atacado,0.81,atacado,0,,49.04,atacado,51.95,48.4,45.09,38.83,atacado,false
2011-09,2011,09,201109,51.12,agricultor,37.73,34.7,atacado,0.83,produtor,74.01,50.3,atacado,26,atacado,647.85,atacado,5.22,7.87,atacado,4.15,8.67,4.29,5.08,atacado,3,atacado,0.83,atacado,0,,52.32,atacado,51.31,47.63,44.5,38.63,atacado,false
2011-10,2011,10,201110,52.28,agricultor,38.3,34.68,atacado,0.83,produtor,73.09,50.45,atacado,24.86,atacado,643.81,atacado,5.16,7.84,atacado,3.94,8.5,4.41,5.27,atacado,3.11,atacado,0.83,atacado,28.43,atacado,54.51,atacado,49.86,46.46,43.56,36.64,atacado,false
2011-11,2011,11,201111,52.68,agricultor,38.78,36.41,atacado,0.8,produtor,76.98,50.35,atacado,24.8,atacado,629.4,atacado,5.34,8.24,atacado,3.94,8.87,4.56,5.66,atacado,3.17,atacado,0.8,atacado,28.35,atacado,53.44,atacado,48.71,45.62,42.74,37.01,atacado,false
2011-12,2011,12,201112,53.17,agricultor,39.25,38.17,atacado,0.82,produtor,82.63,52.75,atacado,23.2,atacado,584.62,atacado,5.19,8.45,atacado,4.27,9.06,4.61,5.62,atacado,3.19,atacado,0.82,atacado,29.35,atacado,52.57,atacado,47.39,46.36,42.61,39.02,atacado,true
2012-01,2012,01,201201,55.18,agricultor,40.34,40.12,atacado,0.8,produtor,98.47,63.35,atacado,26.02,atacado,617.22,atacado,5.05,8.44,atacado,4.54,8.99,4.69,5.56,atacado,3.18,atacado,0.8,atacado,29.09,atacado,52.99,atacado,47.05,46.71,40.74,31.47,atacado,false
2012-02,2012,02,201202,54.44,agricultor,42.87,39.56,atacado,0.79,produtor,105.87,67.48,atacado,26.09,atacado,647.45,atacado,5.06,8.32,atacado,4.36,8.9,4.53,5.54,atacado,3.02,atacado,0.79,atacado,28.5,atacado,51.08,atacado,48.41,46.06,41.42,36.46,atacado,false
2012-03,2012,03,201203,52.08,agricultor,43.6,38.85,atacado,0.8,produtor,110.76,64.86,atacado,25.69,atacado,694.79,atacado,5.07,8.12,atacado,4.28,8.64,4.48,5.34,atacado,2.94,atacado,0.8,atacado,23.44,atacado,52.37,atacado,51.27,48.99,44.16,41.02,atacado,false
2012-04,2012,04,201204,51.97,agricultor,44.06,38.65,atacado,0.8,produtor,127.14,64.58,atacado,24.21,atacado,745.63,atacado,5.1,7.98,atacado,3.88,8.36,4.05,4.74,atacado,2.9,atacado,0.8,atacado,23.44,atacado,54.55,atacado,50.07,48.07,43.11,41.34,atacado,false
2012-05,2012,05,201205,52.491,agricultor,43.407,39.958,atacado,0.79,produtor,124.84,65.888,atacado,23.6664,atacado,835.971,atacado,5.144,7.891,atacado,3.9442,8.455,3.9058,4.5371,atacado,2.805,atacado,0.79,atacado,25.652,atacado,56.7756,atacado,49.982,48.217,42.721,39.218,atacado,false
2012-06,2012,06,201206,53.2,agricultor,42.674,42.7,atacado,0.79,produtor,111.334,75.556,atacado,23.8705,atacado,953.54,atacado,5.162,7.659,atacado,3.6833,8.598,3.7709,4.822,atacado,2.863,atacado,0.79,atacado,25.812,atacado,58.5258,atacado,54.913,51.339,47.402,44.126,atacado,false
2012-07,2012,07,201207,53.417,agricultor,44.927,40.917,atacado,0.79,produtor,90.744,74.605,atacado,26.5767,atacado,1192.586,atacado,5.211,7.6282,atacado,3.5596,8.974,3.78,4.4939,atacado,2.872,atacado,0.79,atacado,26.958,atacado,59.6131,atacado,57.347,52.376,48.352,44.118,atacado,false
2012-08,2012,08,201208,54.098,agricultor,49.127,46.228,atacado,0.8,produtor,88.585,73.817,atacado,30.1851,atacado,1400.133,atacado,5.223,7.4749,atacado,4.2358,9.142,4.6488,5.4671,atacado,3.276,atacado,0.8,atacado,30.403,atacado,62.3943,atacado,58.112,54.855,50.578,45.791,atacado,false
2012-09,2012,09,201209,54.601,agricultor,56.143,57.378,atacado,0.79,produtor,107.567,78.903,atacado,28.8726,atacado,1392.132,atacado,5.54,8.2587,atacado,4.844,9.325,4.8269,5.8288,atacado,3.779,atacado,0.79,atacado,34.021,atacado,65.4709,atacado,57.14,54.627,51.434,40.159,atacado,false
2012-10,2012,10,201210,53.871,agricultor,58.836,58.221,atacado,0.8,produtor,102.231,76.774,atacado,27.9956,atacado,1268.257,atacado,5.36,8.2118,atacado,4.9129,9.619,5.1778,5.9934,atacado,3.758,atacado,0.8,atacado,33.698,atacado,64.3748,atacado,56.12,53.884,51.278,32.341,atacado,false
2012-11,2012,11,201211,53.758,agricultor,57.861,58.443,atacado,0.82,produtor,103.183,79.736,atacado,30.1221,atacado,1233.352,atacado,5.263,8.1416,atacado,5.0777,9.62,5.6308,6.0849,atacado,3.883,atacado,0.82,atacado,34.016,atacado,67.022,atacado,60.007,57.679,50.453,41.813,atacado,false
2012-12,2012,12,201212,53.255,agricultor,56.851,53.055,atacado,0.82,produtor,115.018,80.812,atacado,31.0008,atacado,1239.969,atacado,5.011,8.4077,atacado,5.6924,9.919,6.1242,6.4244,atacado,4.096,atacado,0.82,atacado,36.387,atacado,67.99,atacado,62.993,60.64,53.78,42.978,atacado,true
2013-01,2013,01,201301,52.945,agricultor,56.376,52.937,atacado,0.84,produtor,116.693,84.367,atacado,29.8564,atacado,1121.56,atacado,4.94,8.3164,atacado,5.6817,10.345,6.0674,7.1096,atacado,4.173,atacado,0.84,atacado,38.993,atacado,62.814,atacado,60.697,57.898,54.68,37.423,atacado,false
2013-02,2013,02,201302,53.076,agricultor,57.038,50.337,atacado,0.84,produtor,132.919,85.206,atacado,29.2428,atacado,923.845,atacado,4.993,8.0772,atacado,5.6734,10.407,5.8534,6.742,atacado,4.087,atacado,0.84,atacado,39.844,atacado,61.8176,atacado,70.719,68.573,65.029,55.397,atacado,false
2013-03,2013,03,201303,53.162,agricultor,55.287,48.538,atacado,0.82,produtor,129.917,82.473,atacado,26.3302,atacado,851.762,atacado,5.122,7.9368,atacado,5.469,10.31,5.387,6.3074,atacado,4.081,atacado,0.82,atacado,39.226,atacado,59.3247,atacado,75.232,72.59,69.892,58.547,atacado,false
2013-04,2013,04,201304,51.381,agricultor,55.331,48.042,atacado,0.85,produtor,144.381,85.266,atacado,23.1685,atacado,823.942,atacado,5.306,7.9599,atacado,5.0537,9.713,4.927,5.8548,atacado,3.868,atacado,0.85,atacado,38.549,atacado,54.7207,atacado,76.093,73.263,68.862,60.01,atacado,false
2013-05,2013,05,201305,50.766,agricultor,53.922,49.815,atacado,0.87,produtor,152.851,90.392,atacado,22.7282,atacado,875.563,atacado,5.336,7.8761,atacado,4.5612,9.651,4.6831,5.6543,atacado,3.629,atacado,0.87,atacado,38.393,atacado,52.027,atacado,73.478,71.105,67.233,57.155,atacado,false
2013-06,2013,06,201306,49.807,agricultor,53.548,49.106,atacado,0.91,produtor,131.327,98.64,atacado,24.1645,atacado,1035.924,atacado,5.365,7.8992,atacado,4.5692,9.758,4.8051,5.7517,atacado,3.633,atacado,0.91,atacado,39.172,atacado,49.7724,atacado,73.027,70.487,66.469,56.108,atacado,false
2013-07,2013,07,201307,50.366,agricultor,53.206,48.971,atacado,0.95,produtor,125.406,95.357,atacado,22.2691,atacado,1082.816,atacado,5.499,7.9859,atacado,4.3451,9.619,4.6823,5.1871,atacado,3.575,atacado,0.95,atacado,42.16,atacado,48.3359,atacado,73.643,71.537,67.016,55.964,atacado,false
2013-08,2013,08,201308,50.813,agricultor,53.002,48.561,atacado,1.01,produtor,115.535,96.482,atacado,20.8488,atacado,1111.158,atacado,5.522,7.9931,atacado,4.8116,4.812,5.1254,5.3165,atacado,3.734,atacado,1.01,atacado,45.452,atacado,47.2905,atacado,73.372,71.514,66.476,57.536,atacado,false
2013-09,2013,09,201309,50.49,agricultor,52.75,49.382,atacado,1.04,produtor,104.972,95.575,atacado,21.6853,atacado,1226.964,atacado,5.636,8.4032,atacado,5.5707,5.571,5.7198,6.0585,atacado,4.124,atacado,1.04,atacado,49.037,atacado,49.0102,atacado,72.327,69.967,65.149,54.849,atacado,false
2013-10,2013,10,201310,52.052,agricultor,52.356,48.511,atacado,1.06,produtor,98.758,96.334,atacado,20.5986,atacado,1245.809,atacado,5.782,8.7835,atacado,5.9209,10.691,6.3431,6.4986,atacado,4.218,atacado,1.06,atacado,48.568,atacado,47.7763,atacado,66.169,63.561,58.625,46.673,atacado,false
2013-11,2013,11,201311,52.349,agricultor,52.125,47.211,atacado,1.03,produtor,92.449,94.406,atacado,21.5139,atacado,1277.097,atacado,5.608,8.7389,atacado,6.0072,10.834,6.3561,6.5579,atacado,4.038,atacado,1.03,atacado,44.319,atacado,47.0484,atacado,61.091,57.49,52.945,39.67,atacado,false
2013-12,2013,12,201312,52.167,agricultor,52.462,47.968,atacado,1.01,produtor,81.66,92.712,atacado,22.5407,atacado,1298.744,atacado,5.754,9.3954,atacado,6.018,11.255,6.3586,6.5627,atacado,4.111,atacado,1.01,atacado,41.818,atacado,47.1329,atacado,61.73,58.502,53.755,41.099,atacado,true
2014-01,2014,01,201401,53.071,agricultor,55.352,52.184,atacado,0.99,produtor,69.809,89.62,atacado,23.4962,atacado,1230.874,atacado,5.574,9.9227,atacado,6.2984,11.086,6.4814,6.8286,atacado,4.061,atacado,0.99,atacado,41.059,atacado,49.5353,atacado,56.769,53.38,48.261,37.187,atacado,false
2014-02,2014,02,201402,53.178,agricultor,54.672,51.106,atacado,0.96,produtor,70.105,87.396,atacado,24.3899,atacado,1202.974,atacado,5.72,9.7876,atacado,5.9298,10.833,5.9941,6.5693,atacado,3.819,atacado,0.96,atacado,41.414,atacado,48.5508,atacado,63.744,61.547,55.234,43.245,atacado,false
2014-03,2014,03,201403,52.778,agricultor,54.686,49.734,atacado,0.94,produtor,85.555,94.405,atacado,27.0209,atacado,1209.692,atacado,6.218,10.1011,atacado,5.6171,10.563,5.7657,6.6441,atacado,3.841,atacado,0.94,atacado,41.705,atacado,53.898,atacado,75.34,73.237,67.728,57.957,atacado,false
2014-04,2014,04,201404,52.752,agricultor,53.805,48.743,atacado,0.97,produtor,89.811,95.369,atacado,27.2723,atacado,1186.516,atacado,6.612,9.9902,atacado,5.4739,10.64,5.9025,6.3097,atacado,3.862,atacado,0.97,atacado,42.585,atacado,53.7649,atacado,81.055,78.641,72.379,64.852,atacado,false
2014-05,2014,05,201405,52.923,agricultor,55.165,49.927,atacado,1.01,produtor,76.619,88.741,atacado,25.8546,atacado,1165.313,atacado,6.511,9.7593,atacado,5.5338,10.765,5.8879,6.0143,atacado,3.834,atacado,1.01,atacado,42.589,atacado,53.728,atacado,73.763,71.39,64.76,56.398,atacado,false
2014-06,2014,06,201406,51.972,agricultor,54.606,49.773,atacado,1.01,produtor,70.945,81.726,atacado,23.896,atacado,1170.803,atacado,6.485,9.5216,atacado,5.6211,10.56,5.9529,6.1693,atacado,3.712,atacado,1.01,atacado,41.781,atacado,53.0857,atacado,69.67,67.108,61.47,51.663,atacado,false
2014-07,2014,07,201407,52.175,agricultor,54.283,50.272,atacado,1.02,produtor,67.992,80.255,atacado,22.1968,atacado,1062.623,atacado,6.644,9.6572,atacado,5.6541,10.746,6.2104,6.3754,atacado,3.727,atacado,1.02,atacado,38.006,atacado,50.0861,atacado,68.047,65.581,60.269,49.797,atacado,false
2014-08,2014,08,201408,52.038,agricultor,54.115,50.433,atacado,1.02,produtor,66.597,79.907,atacado,21.4421,atacado,1083.22,atacado,6.933,9.8946,atacado,6.0532,10.846,6.8235,6.5313,atacado,3.88,atacado,1.02,atacado,32.948,atacado,46.7323,atacado,66.936,63.945,58.696,47.625,atacado,false
2014-09,2014,09,201409,52.034,agricultor,54.366,50.371,atacado,1.01,produtor,67.402,80.769,atacado,20.9032,atacado,1047.468,atacado,7.208,10.1396,atacado,6.4441,11.51,7.3739,7.4442,atacado,4.008,atacado,1.01,atacado,29.972,atacado,45.5315,atacado,57.14,54.994,49.671,37.814,atacado,false
2014-10,2014,10,201410,52.224,agricultor,54.045,48.493,atacado,1,produtor,69.48,78.427,atacado,21.0748,atacado,1050.81,atacado,7.188,10.1203,atacado,6.531,11.185,7.7156,8.5431,atacado,4.088,atacado,1,atacado,29.1,atacado,46.5877,atacado,57.074,54.358,49.613,36.532,atacado,false
2014-11,2014,11,201411,52.217,agricultor,55.265,48.908,atacado,0.97,produtor,75.363,77.839,atacado,23.9941,atacado,1164.193,atacado,7.306,11.1607,atacado,7.3141,11.783,8.1581,8.4035,atacado,3.914,atacado,0.97,atacado,29.101,atacado,47.3104,atacado,54.983,53.856,48.692,36.218,atacado,false
2014-12,2014,12,201412,51.834,agricultor,56.022,49.818,atacado,0.92,produtor,99.397,78.686,atacado,24.9497,atacado,1174.611,atacado,7.269,11.5274,atacado,6.839,11.831,7.8089,8.6698,atacado,3.877,atacado,0.92,atacado,29.667,atacado,46.5714,atacado,55.678,53.509,48.42,36.059,atacado,true
2015-01,2015,01,201501,51.955,agricultor,55.989,51.561,atacado,0.88,produtor,113.135,87.869,atacado,24.4259,atacado,1132.399,atacado,6.899,11.6888,atacado,7.0831,11.614,6.9595,8.093,atacado,3.961,atacado,0.88,atacado,30.344,atacado,49.3921,atacado,58.434,55.973,49.865,38.358,atacado,false
2015-02,2015,02,201502,52.59,agricultor,56.275,54.177,atacado,0.84,produtor,113.194,89.108,atacado,24.3855,atacado,1089.721,atacado,7.115,11.9566,atacado,6.2775,11.434,6.5958,7.6392,atacado,4.037,atacado,0.84,atacado,30.655,atacado,50.6429,atacado,75.122,71.956,64.108,51.384,atacado,false
2015-03,2015,03,201503,52.51,agricultor,56.701,51.172,atacado,0.82,produtor,113.293,84.945,atacado,25.006,atacado,1152.644,atacado,7.302,11.6198,atacado,5.894,11.07,6.4747,7.1658,atacado,4.114,atacado,0.82,atacado,31.211,atacado,54.1152,atacado,79.858,76.98,71.758,56.918,atacado,false
2015-04,2015,04,201504,53.175,agricultor,56.376,51.069,atacado,0.85,produtor,100.663,80.903,atacado,24.69,atacado,1108.527,atacado,8.011,11.8308,atacado,5.933,11.108,6.0091,6.8735,atacado,4.019,atacado,0.85,atacado,34.371,atacado,54.8763,atacado,70.978,69.144,62.646,48.983,atacado,false
2015-05,2015,05,201505,54.077,agricultor,56.776,50.798,atacado,0.89,produtor,91.884,77.907,atacado,23.0033,atacado,1046.364,atacado,8.195,11.7149,atacado,5.3396,11.214,5.8499,6.9153,atacado,4.017,atacado,0.89,atacado,35.195,atacado,52.6323,atacado,69.11,66.285,60.925,50.164,atacado,false
2015-06,2015,06,201506,53.97,agricultor,56.748,50.757,atacado,0.92,produtor,94.359,73.802,atacado,23.3203,atacado,1047.045,atacado,8.337,11.3704,atacado,5.5776,11.29,5.8982,6.404,atacado,4.109,atacado,0.92,atacado,34.064,atacado,51.6022,atacado,70.444,68.253,63.234,51.63,atacado,false
2015-07,2015,07,201507,53.747,agricultor,56.595,49.705,atacado,0.97,produtor,97.672,74.075,atacado,24.5414,atacado,1143.472,atacado,8.532,11.5068,atacado,5.6192,11.215,6.1142,6.2049,atacado,4.138,atacado,0.97,atacado,33.507,atacado,49.9913,atacado,69.449,67.389,62.964,52.838,atacado,false
2015-08,2015,08,201508,54.263,agricultor,56.462,49.534,atacado,0.99,produtor,92.628,75.746,atacado,24.9613,atacado,1186.259,atacado,8.466,11.3754,atacado,5.6239,11.286,6.1191,6.0912,atacado,4.126,atacado,0.99,atacado,33.586,atacado,50.1531,atacado,68.919,67.991,63.352,52.257,atacado,false
2015-09,2015,09,201509,54.967,agricultor,58.117,51.664,atacado,1,produtor,99.876,77.418,atacado,27.3005,atacado,1323.918,atacado,8.37,11.4801,atacado,6.2889,12.302,6.9235,7.5522,atacado,4.422,atacado,1,atacado,34.018,atacado,53.1784,atacado,64.846,64.077,58.446,48.975,atacado,false
2015-10,2015,10,201510,56.265,agricultor,61.454,55.618,atacado,0.99,produtor,102.403,80.626,atacado,28.9278,atacado,1396.828,atacado,8.29,11.591,atacado,7.0544,12.208,7.4931,8.5382,atacado,4.822,atacado,0.99,atacado,36.365,atacado,56.9252,atacado,68.681,67.279,61.627,51.282,atacado,false
2015-11,2015,11,201511,58.881,agricultor,63.233,55.669,atacado,0.99,produtor,112.222,81.41,atacado,28.7183,atacado,1370.711,atacado,8.31,11.8409,atacado,6.8342,11.991,7.1974,8.2639,atacado,4.905,atacado,0.99,atacado,37.776,atacado,57.4659,atacado,73.103,70.406,65.732,52.161,atacado,false
2015-12,2015,12,201512,60.348,agricultor,63.99,56.495,atacado,0.98,produtor,134.534,87.64,atacado,29.3891,atacado,1314.066,atacado,8.258,12.0151,atacado,6.523,11.445,7.1762,8.0887,atacado,4.977,atacado,0.98,atacado,37.439,atacado,59.3586,atacado,74.321,71.157,66.283,51.345,atacado,true
2016-01,2016,01,201601,60.481,agricultor,63.474,56.551,atacado,0.99,produtor,140.054,106.775,atacado,36.5875,atacado,1397.5,atacado,8.141,12.339,atacado,6.384,11.596,7.1107,8.0011,atacado,4.82,atacado,0.99,atacado,38.298,atacado,63.5943,atacado,71.36,68.214,63.745,0,atacado,false
2016-02,2016,02,201602,60.734,agricultor,64.268,57.908,atacado,1.01,produtor,151.149,100.911,atacado,38.6749,atacado,1404.32,atacado,8.266,12.1614,atacado,6.039,10.996,6.7076,7.1725,atacado,4.8,atacado,1.01,atacado,38.964,atacado,66.0117,atacado,83.142,81.296,76.007,0,atacado,false
2016-03,2016,03,201603,60.581,agricultor,65.497,57.841,atacado,1.03,produtor,152.022,96.826,atacado,41.079,atacado,1140.93,atacado,8.587,12.305,atacado,6.0451,11.288,6.7836,7.5644,atacado,4.995,atacado,1.03,atacado,39.61,atacado,64.8613,atacado,88.709,86.174,81.964,70.465,atacado,false
2016-04,2016,04,201604,65.456,agricultor,66.672,59.487,atacado,1.08,produtor,157.215,98.085,atacado,46.1061,atacado,1110.129,atacado,8.762,12.2169,atacado,5.7897,11.022,5.9503,7.8818,atacado,4.724,atacado,1.08,atacado,40.805,atacado,63.3665,atacado,81.071,78.878,74.449,61.358,atacado,false
2016-05,2016,05,201605,66.398,agricultor,68.092,60.226,atacado,1.15,produtor,175.549,107.831,atacado,49.9607,atacado,1319.955,atacado,8.996,11.7582,atacado,5.8134,10.453,6.2382,7.1806,atacado,4.741,atacado,1.15,atacado,41.408,atacado,61.747,atacado,78.864,78.193,71.729,58.006,atacado,false
2016-06,2016,06,201606,65.785,agricultor,67.92,60.277,atacado,1.21,produtor,294.412,131.013,atacado,49.1355,atacado,1572.482,atacado,9.209,11.5695,atacado,6.6366,12.198,6.8528,7.9717,atacado,4.637,atacado,1.21,atacado,44.701,atacado,59.9318,atacado,89.544,87.997,82.551,69.86,atacado,false
2016-07,2016,07,201607,66.804,agricultor,70.198,60.71,atacado,1.4,produtor,283.389,158.529,atacado,41.1457,atacado,1489.35,atacado,9.087,11.5955,atacado,6.1953,11.865,6.4993,7.324,atacado,4.89,atacado,1.4,atacado,45.708,atacado,53.7324,atacado,95.273,92.96,88.863,78.961,atacado,false
2016-08,2016,08,201608,67.194,agricultor,70.918,60.876,atacado,1.55,produtor,255.274,152.55,atacado,40.8645,atacado,1353.583,atacado,8.839,11.7275,atacado,6.7731,12.322,6.7227,7.6836,atacado,5.052,atacado,1.55,atacado,43.869,atacado,55.5234,atacado,94.622,91.279,87.942,77.289,atacado,false
2016-09,2016,09,201609,67.241,agricultor,69.584,62.616,atacado,1.52,produtor,238.031,148.652,atacado,37.8565,atacado,1281.501,atacado,8.731,12.5383,atacado,6.8267,12.261,6.7055,7.7663,atacado,5.133,atacado,1.52,atacado,38.626,atacado,57.9763,atacado,86.087,82.304,79.254,68.939,atacado,false
2016-10,2016,10,201610,68.017,agricultor,75.053,63.601,atacado,1.39,produtor,182.999,161.76,atacado,38.3183,atacado,1211.86,atacado,8.699,12.692,atacado,6.5526,12.399,6.8952,8.1611,atacado,5.231,atacado,1.39,atacado,35.397,atacado,59.846,atacado,79.977,76.657,72.983,62.273,atacado,false
2016-11,2016,11,201611,68.622,agricultor,73.957,62.705,atacado,1.29,produtor,144.555,155.06,atacado,35.6299,atacado,1220.515,atacado,8.583,12.7656,atacado,6.2644,11.813,6.8029,8.2027,atacado,5.124,atacado,1.29,atacado,34.474,atacado,61.2951,atacado,79.043,75.43,71.895,61.816,atacado,false
2016-12,2016,12,201612,69.424,agricultor,75.094,64.925,atacado,1.22,produtor,129.938,147.808,atacado,34.811,atacado,1212.317,atacado,8.34,12.8065,atacado,6.5474,12.502,6.9921,7.8224,atacado,4.948,atacado,1.22,atacado,33.629,atacado,65.9018,atacado,84.974,83.389,77.196,68.95,atacado,true
2017-01,2017,01,201701,70.016,agricultor,75.101,66.862,atacado,1.2,produtor,100.836,125.178,atacado,32.9202,atacado,1153.415,atacado,8.238,12.7566,atacado,6.6582,12.639,7.0426,8.3306,atacado,4.678,atacado,1.2,atacado,33.132,atacado,71.7684,atacado,75.468,70.999,67.514,58.861,atacado,false
2017-02,2017,02,201702,69.887,agricultor,73.957,62.705,atacado,1.2,produtor,90.136,106.44,atacado,30.2486,atacado,1138.592,atacado,8.114,12.5149,atacado,7.2494,12.329,7.3931,8.0234,atacado,4.16,atacado,1.2,atacado,31.676,atacado,70.0916,atacado,88.574,86.484,81.525,71.777,atacado,false
2017-03,2017,03,201703,69.551,agricultor,75.053,63.601,atacado,1.22,produtor,103.76,104.807,atacado,27.8927,atacado,1063.18,atacado,8.144,12.4996,atacado,7.5129,12.179,7.4657,8.1954,atacado,5.079,atacado,1.22,atacado,31.727,atacado,64.3749,atacado,96.17,92.488,88.364,78.739,atacado,false
2017-04,2017,04,201704,71.475,agricultor,69.584,62.616,atacado,1.29,produtor,101.221,96.547,atacado,25.6698,atacado,1012.31,atacado,7.966,12.1255,atacado,7.1148,12.251,6.8086,7.3481,atacado,4.846,atacado,1.29,atacado,31.345,atacado,55.2734,atacado,98.471,95.198,91.031,81.486,atacado,false
2017-05,2017,05,201705,70.863,agricultor,70.918,60.876,atacado,1.32,produtor,125.691,101.815,atacado,25.6123,atacado,1015.388,atacado,7.969,11.8701,atacado,7.1116,12.109,6.6982,7.8995,atacado,4.261,atacado,1.32,atacado,31.384,atacado,55.7995,atacado,93.401,90.879,85.96,75.827,atacado,false
2017-06,2017,06,201706,69.998,agricultor,70.198,60.71,atacado,1.33,produtor,137.244,111.601,atacado,24.3612,atacado,1018.952,atacado,7.933,11.0396,atacado,6.8517,11.895,6.126,7.5403,atacado,4.33,atacado,1.33,atacado,32.632,atacado,56.8712,atacado,94.908,92.478,88.127,78.334,atacado,false
2017-07,2017,07,201707,67.618,agricultor,67.92,60.277,atacado,1.32,produtor,105.352,99.957,atacado,22.8376,atacado,1087.771,atacado,7.849,10.6781,atacado,6.6918,12.312,5.9903,7.5414,atacado,4.07,atacado,1.32,atacado,35.11,atacado,54.6925,atacado,93.067,90.467,87.135,76.595,atacado,false
2017-08,2017,08,201708,68.08,agricultor,68.092,60.226,atacado,1.28,produtor,93.201,92.359,atacado,22.3947,atacado,1014.629,atacado,7.772,10.8707,atacado,7.0256,12.33,6.4268,7.6477,atacado,4.294,atacado,1.28,atacado,35.012,atacado,54.6448,atacado,90.281,86.957,84.147,74.087,atacado,false
2017-09,2017,09,201709,66.87,agricultor,66.672,59.487,atacado,1.18,produtor,92.549,92.018,atacado,24.6789,atacado,1017.38,atacado,8.193,11.8501,atacado,6.6972,12.253,6.6106,7.6808,atacado,4.429,atacado,1.18,atacado,32.643,atacado,56.8135,atacado,84.989,82.303,78.985,68.88,atacado,false
2017-10,2017,10,201710,65.867,agricultor,65.497,57.841,atacado,1.12,produtor,93.288,92.856,atacado,26.0815,atacado,1068.593,atacado,7.969,11.7113,atacado,6.5197,12.416,6.7849,7.8513,atacado,4.558,atacado,1.12,atacado,32.345,atacado,58.7244,atacado,80.765,77.524,72.95,63.348,atacado,false
2017-11,2017,11,201711,65.379,agricultor,66.762,56.434,atacado,1.05,produtor,88.727,85.594,atacado,27.2748,atacado,1077.218,atacado,7.862,11.7574,atacado,6.4856,11.904,6.7109,8.0197,atacado,4.806,atacado,1.05,atacado,33.383,atacado,59.5043,atacado,76.669,74.017,70.077,59.296,atacado,false
2017-12,2017,12,201712,64.472,agricultor,65.242,54.018,atacado,1.03,produtor,81.231,81.715,atacado,27.8553,atacado,1162.925,atacado,7.801,12.117,atacado,6.4798,12.062,6.8539,8.0119,atacado,4.505,atacado,1.03,atacado,33.961,atacado,59.4685,atacado,77.373,76.603,72.294,62.445,atacado,true
2018-01,2018,01,201801,66.987,agricultor,65.427,56.116,atacado,1.05,produtor,82.143,79.722,atacado,28.3008,atacado,1163.73,atacado,7.251,12.5665,atacado,6.3638,12.013,6.7112,7.8143,atacado,4.227,atacado,1.05,atacado,34.25,atacado,58.2706,atacado,68.344,66.334,61.044,49.065,atacado,false
