referencia,valor,modo_venda,kg
2019-09,9.121,atacado,1
2019-10,9.313,atacado,1
2019-11,10.557,atacado,1
2019-12,12.225,atacado,1
2020-01,11.735,atacado,1
2020-02,12.161,atacado,1
2020-03,12.52,atacado,1
2020-04,12.658,atacado,1
2020-05,12.34,atacado,1
2020-06,12.676,atacado,1
2020-07,13.481,atacado,1
2020-08,13.81,atacado,1
2020-09,14.79,atacado,1
2020-10,14.914,atacado,1
2020-11,16.28,atacado,1
2020-12,16.251,atacado,1
2021-01,15.214,atacado,1
2021-02,16.329,atacado,1
2021-03,16.73,atacado,1
2021-04,17.764,atacado,1
2021-05,18.15,atacado,1
2021-06,18.659,atacado,1
2021-07,19.185,atacado,1
2021-08,18.46,atacado,1
2021-09,18.264,atacado,1
2021-10,17.095,atacado,1
2021-11,16.526,atacado,1
2021-12,17.234,atacado,1
2022-01,16.822,atacado,1
2022-02,16.941,atacado,1
2022-03,17.498,atacado,1
2022-04,18.14,atacado,1
2022-05,17.916,atacado,1
2022-06,17.262,atacado,1
2022-07,18.469,atacado,1
2022-08,17.805,atacado,1
2022-09,16.945,atacado,1
2022-10,16.83,atacado,1
2022-11,16.403,atacado,1
2022-12,15.867,atacado,1
2023-01,14.848,atacado,1
2023-02,14.591,atacado,1
2023-03,15.258,atacado,1
2023-04,15.386,atacado,1
2023-05,14.447,atacado,1
2023-06,13.581,atacado,1
2023-07,14.439,atacado,1
2023-08,13.965,atacado,1
916,atacado,60
2022-06,17.262,atacado,60
2022-07,18.469,atacado,60
2022-08,17.805,atacado,60
2022-09,16.945,atacado,60
2022-10,16.83,atacado,60
2022-11,16.403,atacado,60
2022-12,15.867,atacado,60
2023-01,14.848,atacado,60
2023-02,14.591,atacado,60
2023-03,15.258,atacado,60
